record_label,state,district,taluk,village,pincode,latitude,longitude,land_area_acres,land_type,soil_type,irrigation_type,water_availability_score,crop_type,crop_yield_per_acre,season,distance_to_road_km,distance_to_highway_km,distance_to_city_km,distance_to_market_km,nearby_projects,avg_land_price_per_acre,guideline_value,previous_compensation,acquisition_type,urgency_level,market_value,multiplier,solatium,final_compensation_amount
SYNTHETIC,Punjab,Jalandhar,Gwalior,Toor Marg,159099,31.378116,76.079337,41.57,commercial,black,none,4,groundnut,12.99,rabi,27.54,47.13,83.05,15.99,none,1673425.45,1328041.6,1724267.4,highway,critical,1673425.45,2.0,1673425.45,206901465.02
SYNTHETIC,Telangana,Nizamabad,Firozabad,Bhandari Nagar,509705,17.78254,80.429228,30.082,residential,alluvial,canal,10,sugarcane,282.4,kharif,12.17,14.36,171.17,2.16,none,254293.08,200337.95,282789.39,irrigation_project,critical,254293.08,2.0,254293.08,23936170.5
SYNTHETIC,Punjab,Patiala,Kishanganj,Dubey Nagar,159433,31.44529,76.843919,24.43,forest,black,rainfed,5,cotton,17.05,zaid,3.03,70.51,83.47,18.11,railway,1964372.55,1544507.69,1801325.03,highway,medium,1964372.55,2.0,1964372.55,147384217.32
SYNTHETIC,Tamil Nadu,Chennai,Ramagundam,Dutt Marg,601833,11.110072,78.839935,21.793,agricultural,alluvial,rainfed,5,cotton,12.61,zaid,18.2,79.13,47.03,20.08,none,2515506.97,1874301.22,2170321.78,railway,medium,2515506.97,1.0,2515506.97,103474572.51
SYNTHETIC,Telangana,Khammam,Srinagar,Rama Ganj,512557,17.191239,81.320415,32.625,agricultural,red,rainfed,7,maize,17.93,zaid,19.24,48.85,49.98,10.04,none,961285.29,901482.91,812613.95,railway,low,961285.29,1.0,961285.29,61801463.42
SYNTHETIC,West Bengal,Howrah,Tiruchirappalli,Shukla Path,741063,25.53302,89.528469,11.207,residential,black,borewell,8,vegetables,63.9,rabi,21.45,6.66,12.35,25.49,none,1808621.34,1499318.94,1612474.74,smart_city,low,1808621.34,1.0,1808621.34,38276485.77
SYNTHETIC,Gujarat,Bhavnagar,Deoghar,Chopra Chowk,375402,24.677642,68.025916,38.075,agricultural,alluvial,rainfed,7,wheat,19.74,perennial,2.69,30.16,19.81,45.64,none,1244434.35,1122010.06,,smart_city,high,1244434.35,1.0,1244434.35,94677410.47
SYNTHETIC,Madhya Pradesh,Gwalior,Bokaro,Ranganathan Zila,482288,23.585775,79.744615,12.277,forest,red,borewell,7,sugarcane,327.11,perennial,12.36,26.51,8.21,39.48,none,788305.02,550861.96,,irrigation_project,high,788305.02,1.0,788305.02,20239021.27
SYNTHETIC,Madhya Pradesh,Bhopal,Kollam,Narasimhan Marg,463305,25.103604,76.939176,13.175,agricultural,red,none,3,wheat,13.73,rabi,12.72,77.28,1.06,4.29,smart_city,905748.09,629471.76,917360.81,smart_city,medium,905748.09,1.0,905748.09,23861667.08
SYNTHETIC,Uttar Pradesh,Agra,Ratlam,Sunder Path,225258,26.057036,81.589406,39.548,waste,black,none,2,vegetables,112.28,zaid,13.14,67.95,74.0,34.57,none,574512.98,378293.32,641486.37,defence,medium,574512.98,2.0,574512.98,67201128.48
SYNTHETIC,West Bengal,Darjeeling,Fatehpur,Mallick Zila,735355,22.861657,86.93597,28.555,residential,red,canal,6,groundnut,15.75,rabi,17.05,70.49,162.87,34.14,highway,621785.29,419557.53,620233.71,highway,critical,621785.29,2.0,621785.29,50500000.71
SYNTHETIC,West Bengal,Siliguri,Agra,Dugal Circle,719077,21.945067,89.848626,11.884,agricultural,black,none,3,maize,25.1,kharif,26.21,66.67,104.38,35.4,airport,752426.47,581604.37,718244.21,highway,medium,752426.47,2.0,752426.47,28951678.57
SYNTHETIC,Telangana,Karimnagar,Ulhasnagar,Nagarajan Ganj,515539,18.950188,79.923503,35.698,commercial,alluvial,rainfed,7,paddy,22.82,perennial,7.57,77.78,13.93,38.79,none,2319056.75,1616286.12,1900699.47,railway,critical,2319056.75,1.0,2319056.75,159642117.54
SYNTHETIC,Gujarat,Rajkot,Ghaziabad,Bhatia Marg,386817,22.039138,68.478844,2.367,residential,alluvial,canal,7,soybean,14.23,rabi,16.09,44.34,32.23,24.0,smart_city,1673724.43,1121244.12,1844316.2,smart_city,medium,1673724.43,1.0,1673724.43,8015419.24
SYNTHETIC,Madhya Pradesh,Jabalpur,Chinsurah,Kala Chowk,486822,21.141944,80.476965,47.131,waste,black,none,2,vegetables,48.88,kharif,13.49,5.93,146.41,19.09,none,178431.04,107540.07,153115.98,highway,critical,178431.04,2.0,178431.04,23899932.82
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Rajpur Sonarpur,Sampath Nagar,624679,10.069157,78.912214,4.95,agricultural,black,borewell,8,fallow,1.17,rabi,4.13,75.5,83.86,6.77,none,1033607.05,942634.38,,industrial,high,1033607.05,2.0,1033607.05,15051544.3
SYNTHETIC,Punjab,Jalandhar,Nizamabad,Chacko Street,158476,29.711412,76.268534,3.95,forest,loamy,drip,7,soybean,11.0,rabi,18.04,4.35,91.13,30.62,industrial_zone,2599832.75,1817466.07,2767801.2,industrial,high,2599832.75,2.0,2599832.75,32909921.38
SYNTHETIC,Rajasthan,Kota,Coimbatore,Ravel Road,346887,29.90677,70.457189,40.953,residential,black,borewell,9,maize,22.66,kharif,19.67,59.01,29.79,42.32,smart_city,981475.4,869864.44,,defence,low,981475.4,1.0,981475.4,80025564.37
SYNTHETIC,West Bengal,Bardhaman,Bihar Sharif,Saini Chowk,749026,22.602557,86.381544,29.591,agricultural,sandy,drip,10,maize,14.4,zaid,5.68,1.39,85.78,26.58,smart_city,929034.96,648054.15,884877.99,railway,medium,929034.96,2.0,929034.96,84721514.9
SYNTHETIC,Madhya Pradesh,Jabalpur,Rampur,Bhagat Street,488882,24.991286,80.424621,38.047,forest,laterite,drip,7,cotton,15.27,zaid,27.94,74.86,157.81,18.93,none,197084.62,168346.08,220412.58,defence,high,197084.62,2.0,197084.62,23731964.76
SYNTHETIC,Uttar Pradesh,Varanasi,Haldia,Mishra Path,207585,29.9969,78.748843,18.943,residential,laterite,borewell,8,cotton,12.58,zaid,27.65,63.35,182.21,5.66,airport,181323.9,144871.36,185999.31,industrial,critical,181323.9,2.0,181323.9,11058400.25
SYNTHETIC,Madhya Pradesh,Ujjain,Davanagere,Saini Path,480212,24.199453,74.096345,31.555,residential,black,rainfed,4,fallow,1.39,zaid,10.04,35.87,25.37,22.79,none,814447.71,498771.17,839338.27,industrial,low,814447.71,1.0,814447.71,53989331.71
SYNTHETIC,Telangana,Hyderabad,Fatehpur,Dyal Circle,511160,18.473484,79.075232,40.487,waste,loamy,drip,10,soybean,13.43,rabi,0.31,25.36,30.52,37.04,smart_city,2873083.64,1729322.21,2305141.36,defence,high,2873083.64,1.0,2873083.64,233544439.01
SYNTHETIC,Gujarat,Rajkot,Raichur,Ramachandran,371626,24.45362,69.569919,1.003,forest,sandy,rainfed,5,paddy,16.62,zaid,22.38,28.21,37.88,28.58,airport,2125998.13,1843968.37,2149599.51,defence,high,2125998.13,1.0,2125998.13,4151408.77
SYNTHETIC,Maharashtra,Pune,Kishanganj,Issac,408741,20.356844,78.671331,6.606,waste,laterite,rainfed,7,fallow,1.62,zaid,27.32,12.9,175.93,35.34,none,1063927.01,964025.82,1174833.73,highway,low,1063927.01,2.0,1063927.01,20221382.03
SYNTHETIC,Maharashtra,Aurangabad,Adoni,Dhillon,406329,21.482547,80.016968,33.205,commercial,black,none,2,wheat,14.29,rabi,20.15,37.74,154.76,46.66,industrial_zone,487880.14,396930.88,445581.2,railway,medium,487880.14,2.0,487880.14,50782435.32
SYNTHETIC,Tamil Nadu,Coimbatore,Ratlam,Dora Nagar,637894,9.949312,76.839692,37.969,forest,loamy,rainfed,5,vegetables,102.59,kharif,1.14,2.63,197.98,33.83,none,309915.76,292793.47,,defence,low,309915.76,2.0,309915.76,32339658.72
SYNTHETIC,Telangana,Nizamabad,Siliguri,Nadig Chowk,515490,18.708443,77.368885,3.216,commercial,alluvial,none,4,cotton,8.71,rabi,0.9,28.75,186.41,14.09,highway,384781.6,245234.07,,industrial,high,384781.6,2.0,384781.6,3366220.93
SYNTHETIC,Karnataka,Mangaluru,Vellore,Verma Road,596422,13.290609,74.485952,14.445,waste,laterite,borewell,9,vegetables,83.21,zaid,14.91,54.25,48.27,29.18,none,1134949.89,1006060.78,1277490.32,highway,critical,1134949.89,1.0,1134949.89,32350026.92
SYNTHETIC,Telangana,Nizamabad,Hospet,Sengupta Street,508058,19.724389,77.406386,21.981,waste,laterite,canal,9,paddy,29.22,rabi,10.18,2.5,10.88,2.37,none,1769287.18,1099495.49,,defence,high,1769287.18,1.0,1769287.18,74619891.47
SYNTHETIC,Uttar Pradesh,Varanasi,Vadodara,Guha Ganj,285370,25.33711,82.602175,48.864,forest,black,none,2,maize,25.19,zaid,15.27,7.48,3.2,34.71,highway,352047.92,217209.15,,highway,high,352047.92,1.0,352047.92,32648120.09
SYNTHETIC,Maharashtra,Nashik,Bongaigaon,Purohit Street,418787,21.989663,80.486304,3.832,commercial,red,none,1,vegetables,80.37,perennial,3.55,37.33,122.92,45.32,industrial_zone,2536401.52,1887398.63,2630593.6,highway,high,2536401.52,2.0,2536401.52,30060822.02
SYNTHETIC,Punjab,Amritsar,Karnal,Halder Ganj,159677,32.2275,75.385372,37.676,forest,loamy,drip,6,maize,15.86,kharif,14.72,61.05,175.33,48.72,railway,371106.56,267261.62,358927.32,industrial,medium,371106.56,2.0,371106.56,45663654.31
SYNTHETIC,Karnataka,Hubballi-Dharwad,Uluberia,Babu Path,582644,17.039858,75.631273,11.787,agricultural,red,borewell,6,cotton,8.55,zaid,17.75,68.97,45.71,45.57,none,1180910.91,1072212.91,1322356.46,irrigation_project,low,1180910.91,1.0,1180910.91,28604933.7
SYNTHETIC,Rajasthan,Jodhpur,Aizawl,Dash Circle,344187,27.628965,77.488726,38.699,residential,alluvial,rainfed,5,maize,20.32,perennial,5.69,16.2,80.66,3.09,none,631501.74,496146.19,621827.33,defence,medium,631501.74,2.0,631501.74,77468433.28
SYNTHETIC,Uttar Pradesh,Kanpur,Sirsa,Roy Marg,207848,24.335343,80.340624,0.513,waste,loamy,rainfed,6,maize,26.67,zaid,24.32,50.18,155.7,18.92,industrial_zone,164090.85,100563.6,,highway,low,164090.85,2.0,164090.85,254943.05
SYNTHETIC,Punjab,Ludhiana,Nagercoil,Sandhu Circle,145612,32.556069,75.419415,39.283,commercial,laterite,canal,6,maize,19.15,kharif,12.78,79.75,180.77,2.53,smart_city,848526.61,516582.66,729634.99,defence,low,848526.61,2.0,848526.61,107651592.27
SYNTHETIC,Karnataka,Hubballi-Dharwad,Raipur,Shanker Street,595530,18.116996,75.252503,7.805,residential,sandy,rainfed,3,fallow,0.76,zaid,4.89,30.39,168.75,5.53,airport,1180681.12,889957.91,1014255.33,smart_city,low,1180681.12,2.0,1180681.12,27422909.93
SYNTHETIC,Rajasthan,Jodhpur,Dindigul,Gaba Street,341330,30.01122,73.96205,42.452,forest,red,borewell,8,maize,17.65,zaid,3.28,69.33,124.63,16.88,none,141381.27,118809.88,155902.37,railway,medium,141381.27,2.0,141381.27,17234262.25
SYNTHETIC,Karnataka,Mysuru,Eluru,Sarkar Road,591986,18.257687,75.20896,21.308,residential,sandy,none,4,maize,22.38,kharif,14.15,8.11,67.91,41.41,none,2836273.05,2405430.93,2554533.21,highway,critical,2836273.05,2.0,2836273.05,170955504.17
SYNTHETIC,Maharashtra,Aurangabad,Udupi,Chahal Zila,408466,19.543024,79.530185,8.921,forest,red,drip,8,cotton,13.58,rabi,14.96,5.04,155.51,38.74,none,1127215.61,911064.5,1347441.96,railway,critical,1127215.61,2.0,1127215.61,31783657.11
SYNTHETIC,Gujarat,Bhavnagar,Hubli–Dharwad,Sabharwal Nagar,364303,21.231393,74.559936,13.738,agricultural,red,rainfed,5,fallow,1.94,kharif,21.28,43.66,71.6,41.22,none,977018.42,809683.58,1035487.23,railway,medium,977018.42,2.0,977018.42,40433105.22
SYNTHETIC,Uttar Pradesh,Lucknow,Mehsana,Chaudhry,219587,26.904733,81.898359,35.794,agricultural,loamy,canal,7,vegetables,105.58,zaid,20.81,62.17,162.9,15.63,none,490122.27,300702.31,572542.14,irrigation_project,critical,490122.27,2.0,490122.27,51001353.31
SYNTHETIC,Gujarat,Surat,Ambala,Bali,361598,24.284821,72.380222,15.296,residential,black,rainfed,5,maize,18.18,kharif,8.55,7.09,16.72,18.9,highway,1925750.9,1537971.44,1658868.09,smart_city,low,1925750.9,1.0,1925750.9,59236935.36
SYNTHETIC,Rajasthan,Kota,Bidar,Kapoor Ganj,336908,28.633198,74.087833,13.007,agricultural,red,rainfed,7,wheat,19.36,perennial,25.5,14.66,102.12,24.56,railway,237466.46,180029.3,279759.67,irrigation_project,critical,237466.46,2.0,237466.46,9860827.77
SYNTHETIC,Rajasthan,Udaipur,Suryapet,Contractor Marg,310075,28.359596,77.238153,44.849,agricultural,loamy,none,2,paddy,22.66,perennial,9.77,32.32,191.11,22.14,none,48609.17,33191.04,57455.89,railway,medium,48609.17,2.0,48609.17,7245706.02
SYNTHETIC,Maharashtra,Nagpur,Nandyal,Panchal Zila,414540,20.509819,76.40402,17.278,waste,laterite,canal,8,cotton,16.06,perennial,0.16,13.71,185.51,2.14,highway,821781.74,616626.02,679589.12,irrigation_project,high,821781.74,2.0,821781.74,43506681.58
SYNTHETIC,Rajasthan,Udaipur,Haridwar,Amble Marg,347622,23.822277,71.801139,33.019,residential,loamy,canal,10,vegetables,116.24,kharif,17.75,26.63,114.91,23.95,none,624815.78,416840.79,603823.03,smart_city,low,624815.78,2.0,624815.78,60795093.57
SYNTHETIC,Punjab,Patiala,Rajahmundry,Mander Circle,158890,31.078565,76.229584,26.466,agricultural,black,none,1,fallow,1.46,kharif,6.63,47.04,149.44,5.08,railway,1278449.62,1005689.31,,industrial,critical,1278449.62,2.0,1278449.62,102201469.08
SYNTHETIC,Uttar Pradesh,Kanpur,Bilaspur,Sachdeva Road,282199,24.040045,81.425648,22.628,residential,alluvial,canal,8,groundnut,13.64,rabi,8.92,69.73,81.39,25.99,none,714600.12,494942.92,628918.05,irrigation_project,critical,714600.12,2.0,714600.12,46708988.46
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Kolkata,Bali Marg,618900,10.664498,79.99154,47.148,commercial,red,borewell,9,maize,28.63,rabi,14.53,37.62,63.93,29.31,highway,2685938.29,2327341.72,2556515.7,railway,high,2685938.29,2.0,2685938.29,375028423.71
SYNTHETIC,Madhya Pradesh,Bhopal,Indore,Prasad Street,480623,21.654248,77.365795,25.941,residential,black,rainfed,3,paddy,21.0,rabi,4.92,60.38,131.88,36.29,none,287390.54,256985.55,328975.72,railway,low,287390.54,2.0,287390.54,21622747.76
SYNTHETIC,Tamil Nadu,Salem,Thanjavur,Sani Street,611403,11.212997,79.597914,47.065,commercial,alluvial,drip,8,fallow,1.62,perennial,4.3,43.72,161.21,20.25,industrial_zone,1441089.85,996626.87,,industrial,low,1441089.85,2.0,1441089.85,194154171.74
SYNTHETIC,Rajasthan,Kota,Miryalaguda,Hans Marg,327893,29.501538,72.201197,2.565,waste,loamy,canal,6,maize,15.77,zaid,25.09,75.66,176.37,10.33,none,185085.1,134037.84,207219.85,industrial,medium,185085.1,2.0,185085.1,1421481.39
SYNTHETIC,West Bengal,Howrah,Faridabad,Sanghvi,711828,25.667399,87.030789,3.707,waste,loamy,drip,9,soybean,10.46,rabi,9.33,60.46,54.04,40.14,none,1165961.25,1051755.7,,irrigation_project,critical,1165961.25,2.0,1165961.25,13087035.15
SYNTHETIC,Telangana,Warangal,Pali,Rau Street,509210,17.819551,79.129871,46.693,agricultural,sandy,none,4,paddy,26.86,zaid,3.03,42.57,3.22,41.35,none,1380627.48,1160487.02,1325397.0,railway,medium,1380627.48,1.0,1380627.48,131014575.02
SYNTHETIC,Rajasthan,Udaipur,Hazaribagh,Sarkar Street,311800,28.885211,73.919836,25.363,agricultural,alluvial,canal,10,fallow,1.52,zaid,28.77,35.52,121.81,40.36,industrial_zone,693837.77,564104.92,659362.63,railway,medium,693837.77,2.0,693837.77,53102822.68
SYNTHETIC,Tamil Nadu,Tiruchirappalli,Navi Mumbai,Thaman Street,611614,10.260032,76.312985,1.584,commercial,sandy,rainfed,3,cotton,12.31,kharif,14.89,13.13,8.77,11.01,none,2660609.53,1843656.71,3046603.97,smart_city,low,2660609.53,1.0,2660609.53,8499927.85
SYNTHETIC,Karnataka,Bengaluru Urban,Gangtok,Lad Marg,588274,16.263692,77.330421,44.839,agricultural,laterite,drip,9,paddy,27.14,rabi,25.97,65.11,105.36,47.94,airport,2845549.45,1926941.68,,industrial,low,2845549.45,2.0,2845549.45,349321798.61
SYNTHETIC,Gujarat,Ahmedabad,North Dumdum,Chander Ganj,373114,23.10435,70.908386,17.915,agricultural,laterite,none,1,maize,24.24,zaid,9.59,31.63,113.01,14.28,industrial_zone,859194.16,540820.59,851422.41,railway,critical,859194.16,2.0,859194.16,45726782.51
SYNTHETIC,Karnataka,Belagavi,Indore,Apte Marg,577305,13.22941,75.095371,27.361,waste,laterite,rainfed,6,cotton,17.23,zaid,14.93,11.64,155.55,45.27,none,348102.33,312403.56,372404.78,irrigation_project,critical,348102.33,2.0,348102.33,29561265.71
SYNTHETIC,Punjab,Amritsar,Bhopal,Brar,153927,29.779467,74.694973,18.55,commercial,black,drip,7,soybean,13.63,kharif,10.78,52.38,142.68,8.48,airport,592053.03,481032.6,613600.96,industrial,low,592053.03,2.0,592053.03,31808836.7
SYNTHETIC,West Bengal,Bardhaman,Nagpur,Setty Street,746774,25.026133,88.367106,19.145,agricultural,laterite,borewell,6,soybean,17.06,perennial,21.06,77.67,148.2,27.63,smart_city,934355.88,851251.49,,smart_city,critical,934355.88,2.0,934355.88,53806410.01
SYNTHETIC,Tamil Nadu,Coimbatore,Gaya,Kapadia Ganj,639211,10.33502,77.586511,31.537,commercial,loamy,drip,9,sugarcane,378.85,rabi,19.38,69.94,124.73,24.89,none,1420169.18,1347931.01,1496555.07,defence,medium,1420169.18,2.0,1420169.18,124114330.04
SYNTHETIC,West Bengal,Darjeeling,Jammu,Korpal Circle,726339,25.446636,87.390005,35.241,residential,loamy,canal,10,maize,27.5,perennial,23.94,10.09,169.13,4.33,airport,305296.96,195491.74,,irrigation_project,critical,305296.96,2.0,305296.96,32001336.53
SYNTHETIC,Madhya Pradesh,Ujjain,Bhilwara,Maharaj Nagar,482080,25.351091,78.078013,48.958,agricultural,laterite,none,2,cotton,11.14,rabi,27.8,9.29,138.36,44.35,none,99583.6,71361.99,108242.06,industrial,low,99583.6,2.0,99583.6,14348820.32
SYNTHETIC,Uttar Pradesh,Prayagraj,Asansol,Chauhan Nagar,234633,26.022016,78.483619,6.891,residential,sandy,canal,9,fallow,0.99,zaid,4.22,24.76,158.46,16.03,none,502077.93,347034.34,414348.53,railway,critical,502077.93,2.0,502077.93,10998213.05
SYNTHETIC,Uttar Pradesh,Prayagraj,Jaunpur,Das,253056,26.311219,79.317741,16.364,residential,red,drip,8,sugarcane,377.54,perennial,26.85,59.89,29.76,47.83,none,865904.23,635759.63,964138.66,railway,low,865904.23,1.0,865904.23,28804423.17
SYNTHETIC,Tamil Nadu,Madurai,Ajmer,Lala Road,604944,10.527221,78.16697,11.111,residential,loamy,canal,7,wheat,22.3,zaid,17.19,53.14,77.18,27.68,industrial_zone,1704159.9,1221325.09,2037368.75,defence,low,1704159.9,2.0,1704159.9,51632238.73
SYNTHETIC,Punjab,Amritsar,Tiruchirappalli,Talwar Zila,155864,31.153903,74.715105,25.679,forest,laterite,none,4,paddy,33.99,zaid,6.59,49.02,86.16,22.84,none,979287.03,644810.55,1056746.44,industrial,high,979287.03,2.0,979287.03,77915210.82
SYNTHETIC,Rajasthan,Bikaner,Dhule,Chaudhuri Marg,314691,25.523238,75.72052,7.452,agricultural,laterite,rainfed,4,wheat,23.16,perennial,22.02,52.72,195.21,45.74,none,222004.7,147536.54,,irrigation_project,critical,222004.7,2.0,222004.7,5203351.6
SYNTHETIC,Maharashtra,Nashik,Lucknow,Borah Marg,413556,16.603921,77.678348,3.281,commercial,laterite,none,1,fallow,0.83,zaid,22.63,68.47,67.53,0.61,none,1214955.9,992029.84,,irrigation_project,high,1214955.9,2.0,1214955.9,11980515.99
SYNTHETIC,Maharashtra,Nagpur,Solapur,Saini Ganj,411423,20.725904,78.780642,27.526,agricultural,alluvial,rainfed,4,cotton,14.92,zaid,9.5,43.01,105.7,19.3,airport,1859041.73,1205899.69,,railway,high,1859041.73,2.0,1859041.73,149390440.05
SYNTHETIC,Madhya Pradesh,Bhopal,Satara,Dyal Chowk,470398,25.949809,80.12383,25.057,agricultural,black,none,1,fallow,0.58,perennial,11.67,28.25,174.21,48.69,none,215957.45,171631.06,,highway,medium,215957.45,2.0,215957.45,14941838.02
SYNTHETIC,Telangana,Khammam,Bihar Sharif,Gokhale Nagar,517122,17.507135,77.811887,25.778,commercial,sandy,canal,9,soybean,13.56,perennial,8.08,11.81,82.57,49.09,none,1333114.22,1112188.99,1464394.42,industrial,critical,1333114.22,2.0,1333114.22,98598333.19
SYNTHETIC,Rajasthan,Jodhpur,Kochi,Palan Path,345870,26.682202,74.044491,12.839,agricultural,black,drip,10,soybean,12.94,kharif,12.88,8.12,5.32,14.95,airport,1173452.5,933718.64,,smart_city,medium,1173452.5,1.0,1173452.5,31632843.03
SYNTHETIC,Gujarat,Bhavnagar,Srikakulam,Ahluwalia,365370,21.870192,73.263132,34.504,commercial,alluvial,drip,9,groundnut,14.86,rabi,25.81,43.41,178.21,23.66,none,411145.77,281777.7,377533.21,irrigation_project,high,411145.77,2.0,411145.77,44431871.24
SYNTHETIC,Karnataka,Mangaluru,Nagaon,Dara Road,562478,12.277853,78.557198,9.223,commercial,black,none,2,cotton,12.94,kharif,2.25,7.98,90.29,29.79,none,781100.93,660942.15,652902.33,defence,high,781100.93,2.0,781100.93,21522344.36
SYNTHETIC,Tamil Nadu,Salem,Medininagar,Wason Nagar,645678,10.81576,77.461865,2.03,residential,loamy,drip,9,maize,12.37,perennial,29.47,45.94,11.14,43.24,airport,2352119.98,1505069.22,,smart_city,critical,2352119.98,1.0,2352119.98,9619557.17
SYNTHETIC,Uttar Pradesh,Prayagraj,Kadapa,Dua Circle,200960,29.572645,83.465355,20.657,residential,laterite,canal,7,soybean,10.04,perennial,11.51,77.49,74.51,20.22,industrial_zone,1233157.03,867011.45,1125902.8,smart_city,high,1233157.03,2.0,1233157.03,74178501.97
SYNTHETIC,West Bengal,Darjeeling,Bharatpur,Kalla Zila,700875,23.835338,88.906403,32.422,commercial,alluvial,none,3,paddy,26.1,zaid,27.38,44.87,63.97,15.03,industrial_zone,1142347.13,760511.78,1222851.24,irrigation_project,high,1142347.13,2.0,1142347.13,115696943.97
SYNTHETIC,Maharashtra,Nashik,Khammam,Kannan Street,404921,16.3232,79.765691,6.186,waste,loamy,borewell,9,paddy,28.77,zaid,8.41,73.66,179.29,37.23,none,1062152.73,731387.63,,highway,low,1062152.73,2.0,1062152.73,20766302.76
SYNTHETIC,Gujarat,Bhavnagar,Cuttack,Mahal Road,392248,20.726376,73.149818,23.799,waste,sandy,drip,9,soybean,11.9,zaid,22.26,1.08,18.74,14.66,none,1899455.91,1682546.66,1629338.57,smart_city,low,1899455.91,1.0,1899455.91,95740157.56
SYNTHETIC,West Bengal,Kolkata,Kollam,Pall Zila,725063,22.947361,87.428306,22.84,residential,red,borewell,10,cotton,13.3,zaid,22.42,10.61,66.43,6.34,industrial_zone,1564065.94,1425130.51,1397786.61,industrial,high,1564065.94,2.0,1564065.94,102096309.41
SYNTHETIC,Madhya Pradesh,Indore,Bhind,Sarin Chowk,463705,21.14738,74.37784,35.078,waste,black,drip,8,vegetables,95.33,kharif,0.86,5.64,143.14,31.5,none,256661.95,208588.72,,highway,high,256661.95,2.0,256661.95,25651041.08
SYNTHETIC,Maharashtra,Nashik,Nellore,Ghose Road,406045,18.899948,75.37395,38.102,residential,sandy,drip,7,sugarcane,268.86,perennial,24.01,56.64,1.9,0.6,airport,2397362.24,1675331.01,2475598.44,irrigation_project,medium,2397362.24,1.0,2397362.24,173403968.08
SYNTHETIC,Tamil Nadu,Salem,Parbhani,Chauhan Marg,641408,10.440537,79.365342,46.198,residential,sandy,rainfed,4,maize,24.31,perennial,0.64,30.61,50.16,33.69,none,880037.54,668565.19,848637.24,irrigation_project,high,880037.54,2.0,880037.54,121379092.21
SYNTHETIC,Punjab,Patiala,Dehradun,Sura Ganj,148627,32.097719,74.869991,31.284,commercial,sandy,none,2,wheat,15.45,perennial,14.52,41.15,32.58,9.13,none,767011.39,556482.81,,irrigation_project,medium,767011.39,1.0,767011.39,47635442.17
